REF_AREA,TIME_PERIOD,Forest exposure to areas at risk of burning_Percentage of forested area,Amount of burned area_Percentage of land area,Population exposure to areas at risk of burning_Percentage of population,Land soil moisture anomaly_Percentage change,Cropland soil moisture anomaly_Percentage change,Fine particulate matter (PM2.5)_Microgrammes per cubic metre,Age-adjusted mortality rate_Total
BRA,0.9354401606407478,1.0422858912817206,0.8795398470232099,0.6297730664138448,-0.7141041723959244,-0.3467020821107085,-0.42973126878015905,9.83
IL04,1.6318882386725493,1.635839547690656,-0.07398595042780387,-0.2988041149912601,1.484580778082438,1.4997503850910099,0.5783198022496356,6.07
BR11,-0.6315680149308056,1.833336963618949,1.0661091220476846,5.320474013688184,0.20536418721186833,0.2859724481590761,-0.40299864583487366,7.26
SK03,0.23899208260894628,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.7916663271212071,-1.3782370849666432,0.9287176685105953,11.35
US45,-0.10923195640695449,0.5051003777422954,-0.13843104712178994,1.3777097673274483,0.40763125721754545,0.1343230461128718,-0.6943114407397214,9.57
TR22,0.7613281411327975,1.8699468335431708,-0.2526071900991526,-0.2988041149912601,1.5506119121746973,1.4680710754711908,0.6516994847141573,9.81
RU83,-1.6762401319785079,-0.6531818821785027,-0.28204393935072375,-0.2987127564334006,0.19582105488216048,-0.020282143745832867,-0.9988055057629989,22.65
PE03,-0.805680034438756,-0.6498317350093601,0.14728027046265238,-0.2988041149912601,-1.219744693640725,-1.230584298770447,4.11319110370653,6.58
SVN,1.8060002581804997,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.018055770313508412,-0.010771108572788556,-0.2046305439841742,8.5
HU11,-1.1539040734546568,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-1.4560100275514662,-1.400780037575346,1.2912146183035695,11.89
ME32,-0.10923195640695449,2.271816658124188,-0.1809484705898852,-0.2988041149912601,-0.9839405287055579,-0.8607440242446935,0.06490414889525065,9.25
PE16,-1.6762401319785079,-0.6531818821785027,-0.319965731464968,-0.2988041149912601,0.3012852986971076,0.4846815053931546,4.408808805065617,6.99
BR03,-0.10923195640695449,-0.5276712326672282,-0.2969300701506261,-0.234179235567539,-0.12345943555407186,-0.23540724973322802,-0.5779248650558929,9.53
ITH5,1.6318882386725493,-0.6531818821785027,-0.3125579589698004,-0.2988041149912601,0.9957256555954513,1.1098483903084153,-0.06248756181804817,6.27
DE8,-0.45745599542285525,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,1.0947156931681077,1.0748827665677403,-0.09117105996913097,9.02
ITH5,-0.28334397591490484,-0.6531818821785027,-0.28833068683487545,-0.2988041149912601,0.3133043460513659,0.38896058041110243,0.6589313699589077,7.14
DEG,-1.6762401319785079,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.2992878746222746,0.2516973362428877,0.18033347166608654,10.88
CL08,-0.28334397591490484,-0.6395636949509033,-0.21413893288832958,6.899630346509209,-0.5739684524447959,-0.5180050483300744,0.7908167647515211,9.22
DEE,0.0648800631009959,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.6139244479254359,0.6436493152288961,0.11987045007059204,9.03
CHL,-0.10923195640695449,-0.30595052896850383,-0.2714190143519321,0.4100546863416703,-0.2063915612941548,0.18559643421916974,0.8753604471280356,6.35
HU32,-0.45745599542285525,0.3097256881868362,0.0065069746805644195,-0.2988041149912601,-1.416984824541022,-1.3976627000407567,0.17721645101383363,13.29
CH04,1.4577762191645989,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-1.6385383275338694,-1.8200262060993977,-0.5861825880527866,6.21
RU65,-0.45745599542285525,-0.6525877229584931,0.33047552445826306,-0.2988041149912601,-0.8674709342577898,-1.138518569986147,-0.7725837529665899,24.16
DE9,0.9354401606407478,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.27801786516979715,0.2541068135335013,-0.45096378495707773,8.28
PE03,0.587216121624847,-0.6531818821785027,-0.30275235434712344,-0.2988041149912601,1.0981168749058305,1.0587091944373068,1.134482006372674,4.82
US55,-1.1539040734546568,-0.6051702796014256,-0.2538925239137261,-0.2988041149912601,-0.6271115359363831,-0.653697794861822,-0.6126971301731226,8.85
ES21,0.587216121624847,-0.6484771272274892,-0.3216886160201562,-0.2988041149912601,0.6483855343618997,1.0505492392695495,-0.6851044227481373,6.22
RU07,0.587216121624847,-0.6531818821785027,-0.3193731155471578,-0.2988041149912601,-0.3388001928216311,-0.3554611605545729,-0.5477474229512878,15.48
RU57,-0.9797920539467064,1.6572270114636414,1.782282697796186,0.0856544309665154,-0.5565765981280146,-0.5671189157098048,0.20201987138188818,20.07
TUR,0.9354401606407478,1.3544520666359385,0.3953309478095546,-0.290536497311753,0.668901328223809,0.6607698358240681,1.0516553154186778,9.23
PE14,-0.10923195640695449,0.6139485447788272,-0.2958833504537745,-0.2988041149912601,0.3697742341945776,0.319508774021175,2.3392327254883765,6.21
CO17,-0.45745599542285525,-0.6386633239490164,-0.3195981288177673,0.5309611752181872,-0.13437658709699485,-0.21979968729803265,1.06125561260395,7.85
HRV,-0.805680034438756,-0.5223919105526644,-0.27953815557222567,-0.2988041149912601,0.9810281636130419,1.110039038976073,0.9572590529149853,12.11
RU27,0.41310410211689663,-0.6531818821785027,-0.2833243939047521,-0.2988041149912601,0.18772235659630987,0.20797591077395722,-0.7046254108109891,16.49
RU76,-0.10923195640695449,-0.6531818821785027,-0.31729426317266984,-0.2988041149912601,-0.2590588117629106,0.043149137088426215,-0.7589016645230382,19.25
EL43,0.7613281411327975,1.7588583742882444,-0.24485456177022846,-0.2988041149912601,0.7362385816605894,0.7344695314016837,0.17261824165299589,7.15
CO76,-0.6315680149308056,-0.6531818821785027,-0.2145152579549371,-0.2988041149912601,0.19504845752311295,0.1834560993154016,0.3016663281557915,7.9
PE23,0.41310410211689663,1.655845296737738,-0.3229612276348091,-0.2988041149912601,2.417293255381711,2.3966291508978026,1.0710883261549426,6.98
US27,-0.9797920539467064,-0.6531818821785027,-0.29198773135107275,-0.2988041149912601,0.5698676933192819,0.6959175378913964,-0.7898434618585671,7.99
BR05,1.1095521801486983,1.6342540927691869,0.47164698077019374,2.905894289042255,0.07349931233525378,0.15494519801006224,-0.8133275383869873,10.63
ES53,-1.1539040734546568,1.0046560888951626,-0.3229612276348091,-0.2988041149912601,1.5223369461057508,1.4803073433241698,-0.49068158588357624,8.75
SE11,-0.10923195640695449,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.5822285896468253,0.5498281044692332,-0.943326172833312,7.36
PL52,-0.28334397591490484,-0.6531818821785027,-0.2958656093704946,-0.2988041149912601,0.044057188891067925,0.08181425926622085,0.9453707131201243,10.52
RU50,-1.1539040734546568,-0.6531818821785027,-0.3056941146909447,-0.2988041149912601,0.13239077517961148,0.1624717688810015,0.2006315814926271,21.65
CO15,0.9354401606407478,0.3487698821198522,-0.29020830106705553,-0.2988041149912601,-0.19154638389567535,-0.3030045610247715,0.31021403543803416,5.56
ITI1,-0.45745599542285525,0.24957960853281386,-0.3229612276348091,-0.11482419265251956,-1.0415486229322124,-1.002255488448938,0.26157997966539004,7.12
SVK,0.7613281411327975,-0.6044152209705862,-0.2980454128783624,-0.2988041149912601,0.907946014798259,0.994709171583632,0.37345013758556395,10.38
US47,1.1095521801486983,-0.4682502455521277,-0.2700617716716849,-0.22268695509706132,-1.1744901917014232,-0.9020861282192412,-0.9626825505095054,10.12
ME24,0.0648800631009959,-0.056904080891431404,-0.27658739634207863,-0.2988041149912601,0.8263441488152173,0.5250570263961943,0.2994629442515408,9.21
ME29,-1.5021281124705574,2.247344969876101,-0.24362301307586448,-0.2988041149912601,0.34773086335496584,0.36540233825191354,1.1474347882893114,8.94
RU80,1.2836641996566485,-0.6531818821785027,-0.3043507632804869,-0.2988041149912601,0.4368115924796434,0.4750260391598065,-1.0775387789965163,15.48
AT12,-0.6315680149308056,-0.6531818821785027,-0.3138062019608079,-0.2988041149912601,-0.032226739162953114,0.13443938211752457,0.36765000036548134,8.48
ES70,1.4577762191645989,1.6280301641503296,-0.2947055705400502,-0.2988041149912601,0.23112982744777896,0.3346423409895793,-0.9471177879131764,6.83
NL41,-1.3280160929626073,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,1.1003772353924672,1.1046216021475692,0.260514634517423,9.84
PL63,0.41310410211689663,-0.6531818821785027,-0.3196794376798525,-0.2988041149912601,0.2826189887255513,0.24747778915763557,0.015971191453628176,9.86
DEF,0.0648800631009959,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.3002174501058825,0.3142925711848462,-0.1689027642793688,8.33
ES30,-0.45745599542285525,2.2068395979442403,-0.32177362974793483,-0.2988041149912601,0.14608738542793553,0.15431933676821435,-0.24118775324473957,6.94
TR82,1.6318882386725493,1.3646912077023217,-0.31678581845256376,0.05160392049910734,-0.7207012423542336,-0.7147930529918726,0.3688638933217471,8.86
EL41,-0.28334397591490484,2.151423627257164,-0.3229612276348091,0.4048541744310739,-0.8271833514595144,-0.9612356672161948,-0.4701490278823881,7.69
ITH5,0.7613281411327975,-0.6531818821785027,-0.29998825045673194,-0.2988041149912601,2.102766025483406,2.1287943228286004,0.2071544782997443,6.41
RUS,0.9354401606407478,-0.5731004839032793,-0.026449219825738963,-0.07845910949549613,0.08755377381343299,-0.6257214511441168,-0.4064920026519201,13.71
MT00,0.7613281411327975,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.4954366174120357,0.3470891860692199,-0.25284536984798717,7.18
ME21,0.41310410211689663,1.1322401602102667,-0.23821046520382644,-0.2988041149912601,0.6746910740491249,0.5245806510456106,0.5497288642830553,10.05
US16,-1.6762401319785079,2.19775463671245,1.9152392611276643,1.2749566191079909,-0.6796366159777675,-0.6405920516061153,-0.9518658657581163,9.04
ME16,0.7613281411327975,2.2753341077700493,-0.07316356248337395,0.4226500851968262,1.187552507004073,1.3373797836854948,0.1493215204834013,9.25
RU66,1.2836641996566485,-0.6531818821785027,-0.28594059253591847,-0.2988041149912601,0.09166474895781467,0.13131913114964514,-0.7527287355159585,14.81
HU33,-0.10923195640695449,-0.6531818821785027,-0.25214107487954046,-0.2988041149912601,-1.0986549381204473,-1.048469638049301,0.2780063647011621,12.15
LVA,-0.9797920539467064,-0.6531818821785027,-0.30185558235572857,-0.2988041149912601,0.3586779308416791,0.3859509654612163,0.2700730538631216,11.61
ES21,-0.805680034438756,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.45430097596404967,-0.2882444296386586,-0.3714799840811749,7.76
CH05,-0.45745599542285525,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.334197442636266,0.44006991701730985,-0.4284469397810522,7.46
PE06,-0.6315680149308056,-0.6346084539968395,-0.15110933154944775,-0.2988041149912601,-0.40584082502493374,-0.22039164808392575,3.5381149031500834,4.58
US33,-1.3280160929626073,-0.6531818821785027,-0.3229612276348091,-0.19117131619717698,-0.24400563692663577,-0.07518012486538998,-0.8437905173729547,9.63
ITC2,0.9354401606407478,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.05850000679461961,-0.05044700311127141,-0.37592242142419174,7.47
RU07,1.1095521801486983,-0.6531818821785027,-0.31222583402089354,-0.2988041149912601,-0.719978941579472,-0.6230538250021956,-0.6237664252134112,14.82
RU62,0.7613281411327975,-0.47616154755331325,-0.06358822825613589,-0.278721311545397,-0.06760983755328029,-0.16721655246785322,-0.06673043037301622,14.47
EL51,-1.3280160929626073,0.2939413363900769,-0.30659215537087625,-0.2988041149912601,1.354447293860258,1.3601138036230707,0.44222822434103404,9.91
ITF5,1.6318882386725493,0.6441156104865285,-0.2689280764445065,-0.2988041149912601,1.037543776912417,1.1784829374660521,-0.7808677878891023,6.82
ES43,-0.10923195640695449,2.142399315314744,-0.2653369299406086,-0.2988041149912601,-1.8941157949759944,-1.7970806198446743,-0.7568581614057742,7.53
NL32,0.23899208260894628,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.22618804644287632,0.2910316240520646,0.043621966277867186,7.67
IE06,0.587216121624847,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.3883989778117543,-0.43736859244978216,-0.7544683477445432,7.63
PT16,-0.10923195640695449,1.2384076565416402,0.10580451407474394,1.5421658154312108,-1.403126076890442,-1.431711136980926,-0.5548291800919066,8.26
RU43,-1.5021281124705574,-0.4171633328356881,-0.1970780653743085,-0.2988041149912601,0.7180283553854332,0.7378646483683281,0.6096338156929653,17.89
RU68,1.4577762191645989,-0.3062370005236479,0.6701321437992355,2.0462530732527293,-0.03588882784388521,-0.6642280280251833,-0.7395320349375029,15.73
UKE,-0.9797920539467064,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,1.016207805902045,1.2478197494158407,-0.0906571251885955,9.24
PL82,-1.6762401319785079,-0.6531818821785027,-0.3140445563813732,-0.2988041149912601,-0.8618823780046789,-0.8581332047678123,1.0645141826115276,12.33
CA46,1.2836641996566485,-0.6500240146808225,-0.18431357706568735,-0.2988003846292307,-0.09727172780997904,-0.23433586680567925,-1.174867077237386,8.04
FI19,-0.10923195640695449,-0.6531818821785027,-0.32127424452868775,-0.2988041149912601,-0.10769958244359257,-0.06989299154570623,-1.0297774528854553,7.94
AU1,-0.805680034438756,0.796017849649249,-0.1021415034114007,2.1694867595013383,-0.43821332448923017,-0.5128765745650271,-1.0020821250065541,7.12
PT17,1.2836641996566485,1.459338595002488,-0.1647139894711619,-0.2988041149912601,-1.6811967751443029,-1.6896206738720982,-0.6696145774621184,7.03
IL02,-1.6762401319785079,1.8134928723555679,-0.3229612276348091,-0.2988041149912601,-0.2175954298668109,-0.19022041632276102,0.24943924405035,9.79
ME24,-0.45745599542285525,-0.4822148582416321,-0.2817599786558431,-0.2988041149912601,0.7134444834156564,1.1324223530557394,0.7127858201374836,8.77
PRT,0.9354401606407478,1.214658366380472,-0.06677113324267461,0.5593085282621341,-1.0269532447637115,-1.024466857398899,-0.7186664070138621,7.59
RO32,-0.10923195640695449,-0.6531818821785027,0.45062157015825127,-0.2988041149912601,-1.6793183569997963,-1.6349889170158869,1.2604099116315506,11.53
AU1,1.8060002581804997,1.0383968993051522,1.5831287414147457,3.912266086208847,0.6835098048984739,1.3262130327914785,-0.6792950295096044,5.52
FRY3,-0.6315680149308056,-0.6531818821785027,-0.31680694867888093,-0.28946544464815216,0.4543418908847869,0.6235012955553134,0.05232454255174063,8.11
PE21,-0.10923195640695449,-0.6350726530103352,-0.28136572697277545,-0.2988041149912601,-0.6327009702056536,-1.1925506485663901,1.7112955164409205,7.14
SWE,-1.6762401319785079,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.9254125185001185,0.7282968702315908,-0.6883643585828274,8.74
PL22,-1.3280160929626073,-0.6531818821785027,-0.319690805276724,-0.2988041149912601,0.04055551144098742,0.03492795259503082,2.8587396291309313,12.48
ES63,0.41310410211689663,2.143681827848083,-0.3229612276348091,-0.2988041149912601,-1.1212108151196154,-1.1008312647494267,0.22684327120440248,7.8
US30,-0.10923195640695449,0.998728926257674,-0.2855706261973982,1.0441981197015546,0.2571189261044739,0.12005278183418527,-1.1925542110008711,8.6
RU42,-0.805680034438756,0.11008693979489845,4.558194421562623,0.06572698404559915,0.12282336875938069,0.07496285013049597,-0.44915005685392706,17.48
KR03,1.6318882386725493,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.1408914931328042,0.14818063675190207,1.0586815364485953,5.96
CZ02,0.9354401606407478,0.31469942319369637,-0.2939978990259769,-0.20993422947100984,-1.2574325897820389,-1.2280626299111572,0.018652614847351194,9.65
CO20,1.1095521801486983,0.23485076126796764,0.5184480675687632,0.9027865671884264,-0.48987554595751176,-0.5392080361343774,0.20822648326586457,6.29
NLD,1.6318882386725493,-0.6531818821785027,-0.3227722689427872,-0.2988041149912601,-0.7296286050661759,-0.7193455723382728,-0.5130234697352376,7.22
BRA,0.587216121624847,0.3344691380212073,0.2777334459611326,0.4439032721560497,0.062163754444387556,-0.10369515963560437,-0.27013866002641507,9.92
US24,-0.10923195640695449,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.8917635417468818,0.9402094359176228,-0.6994965719729231,8.53
PE03,-1.5021281124705574,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.6202196555203631,0.5446941453274317,4.979375405706147,10.89
ES42,-0.805680034438756,2.274539118075073,-0.17436087045812246,-0.2988041149912601,-2.617404729301055,-2.6003915918853666,-0.199447512286865,7.74
AU3,0.9354401606407478,1.792009791917696,1.282502214339821,-0.14097769216190117,-1.8680486402381018,-0.9301934003492018,-1.1061787625730555,6.73
RU66,0.7613281411327975,-0.6531818821785027,0.5000858545158785,-0.2988041149912601,0.10252681425191881,-0.12092756924768014,-0.5194980546411757,15.62
CL12,-1.6762401319785079,-0.6371705002216878,-0.3229612276348091,-0.2988041149912601,0.10593767724259431,0.31526435736177283,-0.8056579789234691,9.45
FIN,1.8060002581804997,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.5482673672015373,0.5322345266105797,-1.229692720795766,7.19
NZ12,0.9354401606407478,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.6897265608514587,-0.7366957166348045,-1.0675147593471161,6.72
CA62,0.9354401606407478,-0.6531818821785027,-0.3215747397599398,-0.2988041149912601,0.10928803123060161,0.1153948355641275,-1.4596689178564826,13.73
BG33,0.587216121624847,-0.4477966905203595,-0.05591849478173844,-0.21329725365110971,-0.08960519487030465,-0.05884713145293991,0.05722774900834125,12.37
CO20,-0.45745599542285525,0.21891821865684058,1.9706854022205444,1.0251748159296699,0.12252442948409036,0.19376641810417586,0.6882536462613306,6.03
US17,-0.28334397591490484,-0.6531818821785027,-0.2764178722506894,-0.2988041149912601,0.6320590345655446,0.6814308145730673,-0.4028599184363939,8.9
DK03,0.7613281411327975,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.17690398924671955,0.1926692350882249,-0.5044303853869339,8.01
CR04,0.587216121624847,-0.6531818821785027,-0.1893121861813166,-0.2988041149912601,0.18862638292212747,0.21828063471928746,0.10361665591543487,5.32
CH04,1.1095521801486983,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.37692561450184825,0.36410707738243,-0.5254997924582355,6.26
NZ25,0.0648800631009959,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.07481393963301664,-0.06657170812474827,-0.9064820721520991,9.67
ME02,0.9354401606407478,2.2411775582111826,-0.1453555528443487,-0.2988041149912601,-0.6923353566179035,-0.818656220040564,0.3910059826288121,10.26
RU48,-0.45745599542285525,-0.6531818821785027,-0.19605096212168957,-0.2988041149912601,-0.08011842713203969,-0.09307298409757828,-0.07515521321510905,16.96
RU65,-1.3280160929626073,-0.2430835121469417,1.339043852662654,-0.2808796833651341,-0.8244244603223331,-1.3718522324014788,-0.22388340099548096,28.3
BR09,1.1095521801486983,0.0047295025826567276,0.14469448082514802,0.18672060448950475,-1.8991517099001762,-1.8255413144478552,-0.7550153107079877,9.27
TR71,1.4577762191645989,2.0463496154109406,-0.14574340521394596,-0.2988041149912601,-0.763425229065342,-0.9402134124571194,0.672582303998895,9.09
PL43,0.23899208260894628,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.6982294466805182,-0.6888845486092887,0.5116156280183869,10.52
AU8,-0.45745599542285525,-0.6482508410932144,-0.3229612276348091,5.611752506417871,-0.47491673727572387,-1.048603888560321,-1.0218740660777952,6.56
RU17,-1.6762401319785079,-0.6531818821785027,-0.29166496918773516,-0.2988041149912601,-0.20311100909866958,-0.24720593070309363,0.2968893196092808,19.39
ITG2,-0.10923195640695449,1.9311657030162137,0.30067683217820623,-0.16769010617941607,2.213024343750272,2.0755956821966244,-0.5354380471952153,7.32
ES63,1.6318882386725493,2.143681827848083,-0.3229612276348091,-0.2988041149912601,-2.045449236979817,-2.01434930250552,0.06892679193806701,7.33
MEX,0.41310410211689663,1.9090989543179073,0.08194394563519763,0.2331112391250329,-0.9986303672567558,-0.36257069405401054,0.4017558321542938,9.74
EE00,0.0648800631009959,-0.6531818821785027,-0.31918930698213693,-0.2988041149912601,0.03850803439067388,0.0038300157674834284,-0.7796921493798215,10.56
CR06,1.4577762191645989,-0.2185248964044201,-0.3229612276348091,-0.2988041149912601,0.4171462338738174,0.5054936238900097,-0.036887785228452465,4.01
UKD,-1.6762401319785079,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.9156479447403001,1.160684978417854,0.018150645163836628,10.53
BR02,0.7613281411327975,2.007484019720622,-0.09729799001989764,1.1112934266827899,-0.05600083058304021,-0.04615165220708188,-0.4699839998461169,9.51
CL10,-0.28334397591490484,-0.6531818821785027,0.02413962910201633,-0.2988041149912601,-0.6029357498726269,-1.048552307319869,1.768031748949185,7.21
US36,1.1095521801486983,-0.6531818821785027,-0.3205759508735442,-0.2977568646543129,-0.6813328584061812,-0.7141718578298254,-0.9366274342512951,7.39
NZ15,0.587216121624847,-0.6531818821785027,-0.31944823329351746,-0.2988041149912601,-0.7119499792387536,-0.508848478870002,-1.0332699066763116,15.56
ES43,0.7613281411327975,2.148780962336229,-0.27698219671844365,-0.2988041149912601,1.4345814725238129,1.4004597516126627,-0.9569667107842841,6.79
GBR,1.6318882386725493,-0.6531818821785027,-0.28928929302942247,-0.2988041149912601,0.6060144956729051,0.6620808044638476,-0.6847503687545886,7.32
US28,1.2836641996566485,-0.6531818821785027,-0.17742616058544583,-0.23327799575598374,0.749004211347123,0.7626262792676549,-0.9247787711696691,10.8
NO08,1.1095521801486983,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.5376656371420088,0.47187517147351055,-0.961115777493738,7.12
PE04,-1.1539040734546568,1.15535661080499,-0.2572244700231362,-0.2988041149912601,-1.2651960110118448,-1.083225456096613,4.127504971848448,7.09
US29,-0.805680034438756,0.5040379564190757,-0.17104174353188625,-0.28595122316872595,-0.9847456657923856,-1.0663973685259123,-0.41485413805206317,9.85
NL32,1.4577762191645989,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-1.5161721065279878,-1.5621807391961295,-0.4247899094670197,7.43
US04,1.8060002581804997,2.3105786164726547,0.27528961292526116,-0.24755357685562113,-2.5203672841960287,-1.9372194099153122,-0.9552071868282042,9.69
ME06,0.9354401606407478,1.4147472676422816,-0.07646962987663454,-0.18153787471125718,2.556503199813242,2.336637349067315,-0.035470372744555036,11.46
NL41,1.6318882386725493,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.6482434192026741,-0.6176220935598682,-0.5108835234208532,7.13
UKC,-0.9797920539467064,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.771246653261384,0.7920606561475952,-0.4085808151082808,9.94
CA10,1.2836641996566485,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.2505958730818377,0.012025351197823192,-1.2709810535845492,8.28
TR62,1.1095521801486983,0.8699689808137849,0.08950539309059989,-0.06585805536920096,-0.8104688016883681,-0.7807230708837961,0.9751456313004181,9.68
US24,-1.5021281124705574,-0.6531818821785027,-0.3188987409385265,-0.2988041149912601,-0.41451281089623815,-0.38845427163924334,-0.3505618338967427,9.97
CO73,0.41310410211689663,1.3365164667000418,-0.09518853732065562,0.9931018335783997,-0.4334374360757995,-0.5990437030478607,0.38746849040671594,6.88
RU83,0.41310410211689663,-0.6531818821785027,-0.2950682678783175,-0.2988041149912601,0.9548379904833165,1.058568212687329,-1.217088348958988,24.57
RU51,1.1095521801486983,-0.6531818821785027,-0.2844934442715118,-0.29877361907597055,-0.8453623913187597,-0.8358906746061024,-0.48927500971396215,14.38
NZ12,0.7613281411327975,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.2779250938420322,-0.48401172384566327,-1.0704060573152845,6.75
CA12,-0.805680034438756,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.012866992615234451,0.07017517429419262,-0.986785786945282,8.29
RU14,1.4577762191645989,2.209021931964127,0.01682732424523306,0.041439672097401944,-1.7707263552339096,-1.7266236046521577,-0.5106223230953185,12.82
RU55,-0.6315680149308056,-0.4879087689057865,0.7015603819078007,-0.2988041149912601,-0.12254612436265902,-0.11292356643734862,-0.204279605430982,17.41
CYP,-1.1539040734546568,2.3393652036072115,-0.05752268739574695,-0.2988041149912601,1.1877924466313496,1.0759474034283247,0.5563381129696169,9.63
FRL,0.23899208260894628,-0.020430431142170545,-0.30290041351455493,-0.1309567323322031,-0.06826363643439065,-0.33976195228728345,0.03723858701714565,6.53
PE08,-0.10923195640695449,-0.6484326177610155,-0.2608733210356766,-0.2988041149912601,-0.19787172983495416,-0.5193286791042999,2.065299392036163,7.16
TRB2,0.7613281411327975,1.8023576562293522,-0.2758629182627044,-0.2988041149912601,0.6746960325061687,0.6523443610602487,1.2017144509252289,9.56
PE07,-0.28334397591490484,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,1.792306636243044,1.7788918480163078,3.7685136826043624,6.25
US51,-1.6762401319785079,-0.6531818821785027,-0.1750687595501172,-0.2988041149912601,0.29169073521305217,0.360697753705751,-0.33460615126264726,10.07
POL,1.1095521801486983,-0.6531818821785027,-0.32120541382714113,-0.2988041149912601,0.035853933475792826,0.006296768050789243,0.59608379482974,9.41
FRA,-1.3280160929626073,-0.2262206497456591,-0.24484937422034161,-0.29062009971287706,0.5750497000175011,0.6507236346631995,-0.1164406676079105,8.32
CR05,-1.5021281124705574,-0.6531818821785027,-0.31759886016303784,-0.2988041149912601,0.33352962407199765,0.44841285514215523,0.41431252420822545,7.08
LU00,-0.10923195640695449,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.07670200030165994,-0.04409870737254466,-0.3840501086496868,7.78
MEX,0.587216121624847,2.0629140735861107,0.15402038993733355,0.3210283419094995,0.6749931581587808,0.8500831857771078,0.483947469939985,9.93
CO47,-0.10923195640695449,0.2565507245829295,0.03768331512820026,-0.2988041149912601,0.17512710359721875,0.09356912290065848,-0.014588569364281184,6
TR32,1.6318882386725493,2.222953257163655,-0.27851010251622366,-0.2988041149912601,0.15371562477568862,-0.01518861982354669,1.3982936578930099,8.61
FRK,0.587216121624847,-0.6132877454916452,-0.3229612276348091,-0.2596231503342328,0.7021428739284603,0.9102468960042733,-0.37412427052282315,6.46
RU13,-0.6315680149308056,-0.6531818821785027,0.2831213811701432,0.7319824882119292,0.03477874782919065,0.035886690427178944,0.530751994651149,19.78
CH06,-1.1539040734546568,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,-0.41742540631276215,-0.5732196590248129,0.05859052840772713,7.91
TRC1,0.0648800631009959,2.0588770510717787,-0.065785848747221,-0.2988041149912601,-1.8055927633268902,-1.8296340706856384,1.6038627163414434,10.29
NO08,-0.28334397591490484,-0.6531818821785027,-0.3229612276348091,0.24201306078500492,0.5692893219834159,0.4932704193024613,-0.6860982369340081,8.13
ES12,0.41310410211689663,-0.6531818821785027,0.044573467168684835,-0.2988041149912601,-0.22510623444311414,-0.2532805933298617,-0.38494365306495565,7.26
CO76,-1.3280160929626073,-0.6488631768004928,-0.10762347231783166,-0.2988041149912601,0.10653873493931912,0.07910688641888887,0.26561029843082395,8.3
UKD,-0.45745599542285525,-0.6531818821785027,-0.321911732846497,-0.2988041149912601,0.2967058758210882,0.39557375000000583,-0.17116856986902165,9.3
JPH,0.9354401606407478,-0.6531818821785027,-0.3046951323651254,-0.2988041149912601,0.5438146574653709,0.7045702949317387,-0.43317970004423983,5.79
KR06,-0.45745599542285525,-0.6531818821785027,-0.2680370470212905,-0.2988041149912601,0.6117165875271707,0.5924253884009524,1.0339136727367826,8.79
FI1D,1.2836641996566485,-0.6531818821785027,-0.3229612276348091,-0.2988041149912601,0.5777232909923009,0.8092005597201192,-1.2983559539076617,7.69
